WKT,id
"MULTILINESTRING ((-99.9730953864533 20.7524340502884,-99.9728212138396 20.7524337796343,-99.9725470412259 20.7524335089802,-99.9722728686122 20.7524332383261,-99.9719986959985 20.752432967672,-99.9717245233849 20.7524326970179,-99.9714503507711 20.7524324263638,-99.9711761781575 20.7524321557097,-99.9709020055438 20.7524318850556,-99.9706278329301 20.7524316144014,-99.969805315089 20.7524308024391,-99.9695311424753 20.752430531785,-99.9689827972479 20.7524299904768,-99.9687086246342 20.7524297198227,-99.9681602794068 20.7524291785145,-99.9676119341794 20.7524286372062,-99.9667894163383 20.7524278252439,-99.9665152437246 20.7524275545898,-99.9659668984973 20.7524270132816,-99.9654185532699 20.7524264719734,-99.9648702080425 20.7524259306651,-99.9640476902014 20.7524251187028,-99.9637735175877 20.7524248480487,-99.9629509997466 20.7524240360864,-99.9624026545192 20.7524234947781,-99.9618543092918 20.7524229534699,-99.9613059640644 20.7524224121617,-99.9602092736097 20.7524213295453,-99.9591125831549 20.7524202469288,-99.9580158927001 20.7524191643124,-99.957193374859 20.75241835235,-99.9566450296316 20.7524178110418,-99.9558225117905 20.7524169990795,-99.9552741665631 20.7524164577713,-99.9547258213358 20.7524159164631,-99.9539033034947 20.7524151045007,-99.953629130881 20.7524148338466,-99.9528066130399 20.7524140218843,-99.9519840951988 20.752413209922,-99.9511615773577 20.7524123979596,-99.9506132321303 20.7524118566514,-99.9500648869029 20.7524113153432,-99.9495165416755 20.752410774035,-99.9492423690619 20.7524105033808,-99.9486940238345 20.7524099620726,-99.9478715059934 20.7524091501103,-99.947323160766 20.7524086088021,-99.9465006429249 20.7524077968397,-99.9454039524701 20.7524067142233,-99.9448556072427 20.7524061729151,-99.944581434629 20.752405902261,-99.9440330894017 20.7524053609527,-99.9434847441743 20.7524048196445,-99.9429363989469 20.7524042783363,-99.9426622263332 20.7524040076822,-99.9421138811058 20.752403466374,-99.9415655358784 20.7524029250658,-99.941017190651 20.7524023837575,-99.9399205001962 20.7524013011411,-99.9393721549688 20.7524007598329,-99.9385496371277 20.7523999478705,-99.9380012919004 20.7523994065623,-99.9371787740593 20.7523985946,-99.9363562562182 20.7523977826377,-99.9360820836045 20.7523975119836,-99.9355337383771 20.7523969706753,-99.934711220536 20.752396158713,-99.9341628753086 20.7523956174048,-99.9336145300812 20.7523950760966,-99.9327920122402 20.7523942641342,-99.9322436670128 20.752393722826,-99.9314211491717 20.7523929108637,-99.9305986313306 20.7523920989013,-99.9297761134895 20.752391286939,-99.9289535956484 20.7523904749767,-99.9281310778073 20.7523896630144,-99.9275827325799 20.7523891217061,-99.9264860421252 20.7523880390897,-99.9256635242841 20.7523872271274,-99.9240184886019 20.7523856032027,-99.9226476255334 20.7523842499322,-99.9218251076924 20.7523834379698,-99.9207284172376 20.7523823553534,-99.9196317267828 20.7523812727369,-99.9188092089417 20.7523804607746,-99.9179866911006 20.7523796488123,-99.9168900006459 20.7523785661958,-99.9160674828048 20.7523777542335,-99.9152449649637 20.7523769422712,-99.9146966197363 20.752376400963,-99.9141482745089 20.7523758596547,-99.9135999292815 20.7523753183465,-99.9130515840541 20.7523747770383,-99.912229066213 20.752373965076,-99.9111323757583 20.7523728824595,-99.9105840305309 20.7523723411513,-99.9100356853035 20.7523717998431,-99.9092131674624 20.7523709878807,-99.9083906496213 20.7523701759184,-99.9070197865528 20.7523688226479,-99.905923096098 20.7523677400314,-99.9048264056433 20.752366657415,-99.9037297151885 20.7523655747985,-99.9029071973474 20.7523647628362,-99.9020846795063 20.7523639508739,-99.9004396438241 20.7523623269492,-99.8993429533694 20.7523612443328,-99.898794608142 20.7523607030246,-99.8979720903009 20.7523598910622,-99.8971495724598 20.7523590790999,-99.8968753998461 20.7523588084458,-99.896052882005 20.7523579964835,-99.8952303641639 20.7523571845211,-99.8941336737092 20.7523561019047,-99.8935853284818 20.7523555605965,-99.8927628106407 20.7523547486341,-99.8916661201859 20.7523536660177,-99.8908436023448 20.7523528540554,-99.8900210845037 20.752352042093,-99.8891985666626 20.7523512301307,-99.8881018762079 20.7523501475143,-99.8875535309805 20.752349606206,-99.8867310131394 20.7523487942437,-99.8856343226846 20.7523477116273,-99.8848118048435 20.7523468996649,-99.8845376322298 20.7523466290108,-99.8837151143887 20.7523458170485,-99.8828925965477 20.7523450050862,-99.8820700787066 20.7523441931238,-99.8812475608655 20.7523433811615,-99.8806992156381 20.7523428398533,-99.879876697797 20.752342027891,-99.8790541799559 20.7523412159286,-99.8787800073422 20.7523409452745,-99.8774091442738 20.752339592004,-99.8765866264327 20.7523387800416,-99.876312453819 20.7523385093875,-99.8760382812053 20.7523382387334,-99.8757641085916 20.7523379680793,-99.8754899359779 20.7523376974252,-99.8746674181368 20.7523368854629,-99.8730223824546 20.7523352615382,-99.8719256919999 20.7523341789218,-99.8711031741588 20.7523333669594,-99.8702806563177 20.7523325549971,-99.8691839658629 20.7523314723807,-99.8683614480218 20.7523306604183,-99.8669905849534 20.7523293071478,-99.8658938944986 20.7523282245313,-99.8650713766575 20.752327412569,-99.863700513589 20.7523260592984,-99.8628779957479 20.7523252473361,-99.8623296505205 20.7523247060279,-99.8617813052931 20.7523241647197,-99.8604104422247 20.7523228114491,-99.8598620969973 20.7523222701409,-99.8579428887014 20.7523203755621,-99.8571203708603 20.7523195635998,-99.8557495077919 20.7523182103292,-99.8546528173371 20.7523171277128,-99.8535561268823 20.7523160450964,-99.8527336090412 20.752315233134,-99.8516369185864 20.7523141505176,-99.8505402281316 20.7523130679012,-99.8494435376769 20.7523119852847,-99.8480726746084 20.7523106320142,-99.8467018115399 20.7523092787436,-99.8461534663125 20.7523087374354,-99.8442342580167 20.7523068428566,-99.8423150497208 20.7523049482778,-99.8409441866523 20.7523035950073,-99.8395733235838 20.7523022417367,-99.8384766331291 20.7523011591203,-99.8379282879017 20.7523006178121,-99.8368315974469 20.7522995351956,-99.8354607343784 20.7522981819251,-99.834912389151 20.7522976406169,-99.8338156986963 20.7522965580004,-99.8324448356278 20.7522952047299,-99.8310739725593 20.7522938514593,-99.8294289368771 20.7522922275347,-99.8280580738087 20.7522908742641,-99.8269613833539 20.7522897916477,-99.8258646928991 20.7522887090312,-99.8247680024443 20.7522876264148,-99.8239454846032 20.7522868144525,-99.8233971393758 20.7522862731442,-99.8228487941485 20.752285731836,-99.8220262763074 20.7522849198737,-99.82147793108 20.7522843785655,-99.8212037584663 20.7522841079114,-99.8201070680115 20.7522830252949,-99.8190103775567 20.7522819426785,-99.8179136871019 20.752280860062,-99.8173653418745 20.7522803187538,-99.8165428240335 20.7522795067915,-99.8154461335787 20.752278424175,-99.8143494431239 20.7522773415586,-99.8132527526691 20.7522762589422,-99.812430234828 20.7522754469798,-99.8113335443733 20.7522743643634,-99.8102368539185 20.7522732817469,-99.8094143360774 20.7522724697846,-99.80886599085 20.7522719284764,-99.8077693003952 20.75227084586,-99.8063984373267 20.7522694925894,-99.8055759194857 20.7522686806271,-99.8044792290309 20.7522675980106,-99.8039308838035 20.7522670567024,-99.8031083659624 20.7522662447401,-99.8022858481213 20.7522654327777,-99.8009149850529 20.7522640795072,-99.8003666398255 20.752263538199,-99.7992699493707 20.7522624555825,-99.7981732589159 20.7522613729661,-99.7973507410748 20.7522605610038,-99.7965282232337 20.7522597490414,-99.7957057053926 20.7522589370791,-99.7948831875516 20.7522581251168,-99.7940606697105 20.7522573131544,-99.7929639792557 20.752256230538,-99.7918672888009 20.7522551479216,-99.7907705983461 20.7522540653051,-99.7893997352777 20.7522527120346,-99.7880288722092 20.752251358764,-99.786383836527 20.7522497348393,-99.7850129734585 20.7522483815688,-99.7839162830038 20.7522472989524,-99.7830937651627 20.75224648699,-99.7817229020942 20.7522451337195,-99.7806262116394 20.752244051103,-99.7795295211846 20.7522429684866,-99.7789811759573 20.7522424271784,-99.7776103128888 20.7522410739078,-99.776513622434 20.7522399912914,-99.7756911045929 20.752239179329,-99.7740460689107 20.7522375554044,-99.7734977236833 20.7522370140962,-99.7718526880012 20.7522353901715,-99.7704818249327 20.752234036901,-99.7693851344779 20.7522329542845,-99.7677400987958 20.7522313303599,-99.7660950631136 20.7522297064352,-99.7652725452725 20.7522288944729,-99.7633533369766 20.7522269998941,-99.7619824739082 20.7522256466235,-99.7597890929986 20.7522234813907,-99.7578698847027 20.7522215868119,-99.756773194248 20.7522205041954,-99.7543056407247 20.7522180683084,-99.750467224133 20.7522142791509,-99.7493705336782 20.7522131965345,-99.747725497996 20.7522115726098,-99.7458062897002 20.752209678031,-99.7444354266317 20.7522083247605,-99.7430645635632 20.7522069714899,-99.741419527881 20.7522053475653,-99.7386778017441 20.7522026410242,-99.7364844208345 20.7522004757913,-99.7345652125387 20.7521985812125,-99.7318234864017 20.7521958746714,-99.7301784507195 20.7521942507467,-99.7282592424237 20.752192356168,-99.7263400341278 20.7521904615892,-99.7246949984456 20.7521888376645,-99.7222274449224 20.7521864017775,-99.7208565818539 20.752185048507,-99.718937373558 20.7521831539282,-99.7164698200348 20.7521807180412,-99.7148247843526 20.7521790941166,-99.7134539212841 20.752177740846,-99.7115347129883 20.7521758462672,-99.7093413320787 20.7521736810344,-99.7071479511692 20.7521715158015,-99.705502915487 20.7521698918768,-99.7038578798048 20.7521682679522,-99.7022128441227 20.7521666440275,-99.7005678084405 20.7521650201028,-99.7000194632131 20.7521644787946,-99.6997452905994 20.7521642081405,-99.699196945372 20.7521636668323,-99.6989227727583 20.7521633961782))",1
